TRAWD053,Wooden Tray 44x33,472
BOXGR001,Gardenia- Macaroon 5 Pcs,1018
QR1,Quraan,114
SSGIFT32MA,Sanabel Gift 32MA,250
187126-514,Plastic Tray,294
CRC03,CRUNCHY CHOCOLATE BROKEN CASHEW,50
N60113,CAKE DECORATION,1890
DU-04,Broken Almonds Caramelized,40
SST149,STICKERS-OPERA,370
CR014-028B,Christmas Item (D126),591
BLIS-SS015,Sanabel Blister-Big Rect.-Baklawa 700g,79400
ASC-A19,Azura Chocolate-Nicoletta,1179
D197 -Sticker 4,Sticker Rectangle 4.7*5.5cm,1000
PT02,Pistachio Selection Roche,1270
ASCC-A15,Azura Compound Chocolate,455
N30115,CAKE DECORATION,522
BOXLEA24,Leather Box Green 24x24x4cm,54
MA1603,CHOCOLATE MOULD,4
485/S Gold,Plate Gold 485/S,15785
M10,Wallnuts Malban,15
D197-PAPERBOX12B,D197 PAPERBOX12 Blue,2000
SSGIFT1LP,Sanabel Gift 1L-P,18
C4-ARGIFT07,CARREFOUR ARABIC GIFT 07,33
F06,GOLDEN FLOWER,475.94
A1-0270-11 PINK,A1-0270-11 PINK,336
Pacha Tin Box,Pacha Tin 23.5*17.5*8,3071
SP1094,Moulds,64
SQUARE GLASS,SQUARE GLASS,756
D41-3112,TIN BOX,140
BLISTER10,BLISTER-BAKLAWA 1KG,200
SSGIFT5LBR,Sanabel Gift 5L-BR,258
SA1062P9-3G,17.7*13.5*4.2 CM GOLDEN PVC,44
MB-002,Acrylic Rolling Pin Dia 35x325mm,2
BOXTOUR07,3in 1 (C4 Tourist Boxes),900
De-81167,Za'atar Curly Cracker 4x400gr,1742.4
261085-BL,BOX W/ TASSEL(23X8X5.5)BLUE,326
MLD-D163-002,MOULD WHITE COMPOUND 2.5CM (D163),40000
T12 SILVER,ROUND POUCH,314
PG-TB-CREPE,PETIT GOURMET TIN BOX (CREPE DE ENTELLE),11352
LR-GIFT013,Chocolate Gift,4
TM-15AB,ELECTRONIC SCALE W/ PRICE BARCODE,12
SSGIFT2LP,Sanabel Gift 2L-P,26
AF123-0100-C046,2.5cm X15m RIBBON-BROWN/BLUE,1379
ASNU02,Mixnuts,2440
D41-YLH2619BD 2/S,CHRISTMAS ITEM,58
BAR3,BLAKE ARGENT,7605
BOXGR009,Gardenia- Coffee Beans Dipped In Choco Box,1050
NATDAY005,National Day Box (32x37x10CM),35
D41-TB1-Brown,WOODEN BOX THIN BROWN,208
MDL1113,Character Mould- Tiger,2500
BOXSS037,Sanabel Al Salam Oreo Caramel Line Box,111596
E38682-4,E38682-4,2502
SST049,STICKER-CHOCO D,897
SSGIFT ARABIC TRAY 01 NEW,SANABEL GIFT NEW ARABIC TRAY 01,5232
20203A,5 Ply Plain Brown Carton- 375x365x190,15204
SSGIFT ARABIC TRAY 14 NEW,SANABEL GIFT NEW ARABIC TRAY 14,5294
SLABS 15,Slabs- Pistachio In White Chocolate,372
AX01,CHOCOLATE PAPER,450
11056003000003,Normal Chocolate Gift 275,202
AR03 Roll 7.5cm,AR03 Roll 7.5cm,456.6
SSGIFT22MA,Sanabel Gift 22M-A,190
A1-0270-1 PINK,A1-0270-1 PINK,393
CACAO 6,Valencia (10-12%) Cacao Poweder,1
SAS-PB-Cornflake-Big,Sanabel-Cornflake Box Big- 9.5*11.5*9.5,67470
BKSF-01,Baklawa Sugar Free-Katha Cashew,360
20103,Croquant Insert 16x19,13120
BOXPG003,Gourmet Baklawa 350 Gm,54025
GLASCUP17,Espresso Cup,26
20009-Glass,Glassware (lad Glass),287
D021-PAPERBOX 14,PAPER BOX 8.5*8.5*3 Ramadan Karim Gold W/blister,7976
BOXLU005,Lulu Baklawa Sugar Free 22*16*3CM,2302
G1314P-1602-16,16" ROUND PLATE,288
PF00,Assorted Cookies Sweet,6513
DK008 (50*34*5.5CM)-Silver,WOODEN TRAY 50*34*5.5CM (Silver),130
40082,Tahina- Kg,2030
D007-0270-52,CANDLE HOLDER-FLOWER,419
S001-217-256,Paper Box,2000
WG13C519-2B	,Baby Accessories,244
A1-0270-5 PINK,A1-0270-5 PINK,480
11056003000054,Normal Chocolate Gift 55,22
CQ14,Croquant CashewSquare,65
40055-20010,Glassware,300
SST Basbousa,Sticker Basbousa,20000
HR14BCH-2009,Purple Heart Chocolate,18
D113-Cup Silver,Metal Cup Silver,877
RL508031-9B	,Baby Accessories,169
SA1052P9-3S,32.7*9.2*5.4 CM SILVER PVC,16
GD-OREO 1KG,GARDENIA OREO 1KG,1840
ACC13-D100,Jewellery Items,280
S001-399-432,Paper Box,720
TRAWD108,Wooden Tray (72x72x25),172
D197-PAPERBOX07R,D197 Paper Box 07 Red,3900
W01,Wafer Roll - Real Choco,534.5
ED328,STICKER PER PKT,318
A-112-2-1/A-20-6(2)-1Silver-L,Stand & Tray Silver A-112-2-1/A-20-6(2)-1 Large,35
40066,Red Cherries (1x5kg),10
K8002-1-S,WOODEN TRAY (70x70),12
MFS02,Mille-Feuille Sticks Sesame,6
SSGIFT7MPTEDDY,Sanabel Gift 7M-P Teddy,404
BLISTER31,6 Cavity Tray 23.5x19.8x2.5CM,622
ZJC0303,CABAS TURQUOISE VERGE,1995
N50046,CAKE DECORATION,10150
GN08,Gourmet Nougat,120
C49353-6,Tray (Clock),330
D197 Sticker 15,Sticker Rectangle 6.6*3.3cm,1000
B3-7135-11 PINK,B3-7135-11 PINK,3360
CRS15,Milk Chocolate,617
TRAWD005,Wooden Tray Silver (Set Of 3 Sizes),970
AL008,SOPHISTICATED MAROON,150
H01 NO2 Pink Rect,Basket Pink Rectangular 27x22CM,257
B10893-16,Accessories (D155),237
NS03,Noor Chocolate (Cashew Genduja),10
D120-ACCESS 001 Pink,Accessory-Pink Trolly,183
20161,Chocolala Napolitain Band,68000
F1C3,FC FLEURS BLANC FRENCH BAG,2864
SSGIFTMAW04,SANABEL MAWALEH GIFT 04,344
PBC-PTDEFRUIT SMALL 580G,PBC PATEDEFRUIT SMALL 580G,18
D197-PAPERBOX05GR,D197 Paperbox05 Green,2000
D40-A07,D40-WOODEN STICKER,286
NT0203,Cashew Smoked,45.5
D-019,Silicon Cake Mould,9
FILL11,FILLING-RASPBERRY,84
B10893-22 SILVER,B10893-22 SILVER FLOWER,9603
BLIS-SS017,Sanabel Blister-Big Rect.-Asst.Mamoul 700g,19100
CKL 1044,MOULD,50
SAS-TMR-COCO,Sanabel Tamriya Coconut 1Kg,64
SA1060P-5G,24.5*9.2*5.5 CM GOLDEN PVC,10
SASGIFTST010,SANABEL GIFT ST010,1666
QY13-20564-B	,Baby Accessories,157
20040-2,5 Ply Brown Carton (31x31x27),2200
SA1008A9 INNER GOLD,PAPER CHOCOLATE BOX,140
RSGIFT07,Raseel Gifts KSA 07,6
TRAWD016,Wooden Tray Brown 70x70x5(oman),91
SSGIFT6M,Sanabel Gift 6M,12
SST-LAV,STICKER LAVENDER,44
20035C,Moajanat Crispy Sleeve-Sanabel (Big),1000
QMD-8007-Pink,Flower- Pink (D071),3641
Leather Tray-LULU,Leather Tray-LULU,1152
40070D,Semolina Coarse (Turkish 15kg),15
XD1844,GLASS VASE,5
BOXSS105,Tupperware Sleeves White Chocolate Buttons-SAS,3000
BLIS-SS003,Sanabel Blister-Small Circle-De Kroes 350g,4500
M13,Hazelnut Nougat & Gianduja,131
0054,Clip Board (A4 Size),10
MA1627,CHOCOLATE MOULD,27
SSGIFT ARABIC TRAY 48 NEW,SANABEL ARABIC TRAY 48 NEW,162
C49353-3,Tray (Clock),407
SSGIFT15MP,SANABEL GIFT 15M-P,24
Truffle Chocolat,Truffle Chocolat,100
E9003,STICKER (BABY SILVER),558
Q7-Cigar Box(34x27),Black Cigar Box (34x27),18
N013,CHOCOLATE PAPER,400
SP956LP11-B,CHOCOLATE BOX-BROWN,106
AB-1-6-1 Blue,Blue Wooden Tray W/Handle,8
A68-B14860-1,Christmas Item (D119),350
N60067,CAKE DECORATION,5414
D56-PAPER BOX 01,CASTELO PAPER BOX (29.5X16X8),10920
CMM01,CHOCOLATE MACHINE 8kg,21
DR-WHCHOCORSN,WHITE CHOCO RAISIN DRAGEE,299
BOXSS098,Sanabel Unwrapped Chocolate 600g Box,18777
A-83/A-20-11-1 White,Stand & Tray A-83/A-20-11-1 White,2
FO11603AL,Glass Plate 53x37x7.5 Cm Gold Color FO11603AL,727
SSGIFT ARABIC TRAY 47 NEW,SANABEL GIFT ARABIC TRAY 47 NEW,478
AT123-0100-C035,D41-RIBBON,219
SSGIFT52MA,SANABEL GIFT 52M-A,252
SST SB-WRAP,Sweet Beam Wrapper,3000
AF123-0030-C048,1cm X 15m RIBBON-MAROON/GOLD,310
11056003000044,Normal Chocolate Gift 170,102
G1280P-2477-27.5,SQUARE PLATE 27.5",16
TG 104 GD,GLASS VASE (1X4),527
ROND-90,FC ROND-AR6-NEUTRE/CLEAR 90X400,1790
DW-07,Plain Milk Chocolate,120
BASLEA001,Leather Basket Light Pink 30x16x16,116
CBC03 ORANGE,TWIRL ORANGE BULK,83
XGIFT3,Chocolate Gift #3,231
SSGIFT20LB,Sanabel Gift 20LB,2
CHOCOLEM,Lemon Cake Flavour Dragees,22
D41-YLA21293 B,CHRISTMAS ITEM,1
SAS-PB-Cornflake-Blue,Sanabel-Cornflake-7*9*7-Blue,4800
FM34,Flavors Of Malban,410
SSGIFT25LA,SANABEL GIFT 25L-A,967
B36890-4,Gold Tray (D155),1118
AF123-0100-C049,2.5cm X15m RIBBON-BROWM/ORANGE,1432
SASBRW09,Sanabel Gift BRW09,2
FILL16,FILLING-PISTA WHITE GIANDUJA,36
PT-8001,Mould,145
G906P-2210-16,SQ PLATE 16",434
BOXMX034,CATCOOT CAKE BOX 15*15*12CM,4436
N009,CHOCOLATE PAPER DESIGN,295
2153,CHOCOLATE MOULD,40
SST NAMAREQ G,Sticker Namareq (imbose Logo) Gold,10000
BOXSS112,Sanabel Dragee Box Big (10x3),7338
PF11,Petitfour -Gautier,319.5
SAS-AsstMamTin Box500gm,SANABEL ASSORTED MAAMOUL IN TIN BOX 500GM,9488
BOXCL054,Chocolala Box (European) 50x35 Cm,3820
CRC07,CRUNCHY CHOCOLATE WHOLE HAZELNUT,30
11056003000038,Normal Chocolate Gift 410,6
0004-3,Bmb Printed Envelop (A4 Size),2000
BEC12,Baklawa Exotica- Apple Cinnamon,148.5
N50038,CAKE DECORATION,16450
Y-1074-B/F 6.3,Z,120
BOXMX029G,CACOOT SMALL BOX-G 7.5*7.5*4 CM,7080
D-ZF-11,BOX,277
NB29g,Milk Plain Or With Nuts,100
922-2-1,Tray (Set Of 2),1115
B36890-6,Gold Tray (D155),1234
MN52,Nougat Cranberry & Almong,2.28
BOXLEA057,Tray 29x29 CM,91
BAR 1089,MOULD,525
D40-A09,D40-WOODEN STICKER,511
L09,Choc Paper,420
BOXSS111,PVC Box Sanabel (for 4Pcs Of Chocolate),16760
PF08,Petitfour -Fabrice,642
BK350g-Lulu,Lulu-Baklawa Pista&Cashew-350g,3893
GR008,GARDENIA CHOCOLATE PAPER,240
WT06,Winter Collection,210
SASGIFT-TRAY 005,SANABEL GIFT TRAY 005,1330
40029,Egg 12x30,3866
BOXSS119,Sanabel Truffle Mousse Box-Black,12600
AF123-0030-C021,1cm X15m RIBBON BROWN/GOLD,3795
SST133,STICKER-TRANSPARENT,10
Crepe 17,Crepe Collection In Milk Chocolate 28g,195
H327887-2,Accessories (D155),4172
CP065,WHITE,321.1
MB-GCB12,Gourmet Chocolate Box 12Pcs- Molton Brown,300
PF50,Petitfour-Date & Wallnut,306
ACC04-D100,Jewellery Items,328
PN18,Pinnacle Selection,20
AAC01-D119,Jewellery Accessory,13669
C4-VOFS 250G,CARREFOUR VARIETY OF FLAVORS 250G,30
20055R,5 Ply Brown Carton For Square Gifts (455x360x230),12974
BAGCL016,Chocolala Bag (50x40x40) Classic,2000
VAL020,VALENTINE GIFT 020,12
NPL-1019,MOULD,156
BAM4,FC BAMAKO 120X260,6164
B01,Bueno Selection,20
BTN-1021,MOULD,361
BOXES 043,CANDEM- Baklawa 500g Box,1058
AL001 Roll 13.5cm,AL001 Roll 13.5cm,17.6
SST685-B,La CA Deau- Silver,80000
D007-0270-53,CANDLE HOLDER-HEART,557
SST REEM G,Sticker Reem Gold Foil,91750
RS02,Digestives Roche In Milk Chocolate,600
BOXSS052A,Macaroon-Box Big SAS,16
CG-04 Black,Box 40x10 (D145) Black,627
B3-7023-17 PINK,Wooden Table W/house Pink,62
G1136YP-2229E-16.5,RECT PLATE 16.5",4
BOXLEA25,Leather Box White 24x24x4cm,4
PG-BAK350TIN,Baklawa Petit Gourmet 350 Tin Can,6563
BOXCL038,Chocolala Box (Paris) 28x28,6000
BOXCL015,Chocolal Box (Fire) 24x24,6000
AT001-0030-P852 SN,1cm X 20m RIBBON-BLUE,1530
SASGIFT-TRAY 033,SANABEL GIFT TRAY 033,600
PF58,Petitfour-Star Sable,363
BOXSS095,Sanabel Lolipop Box,4290
SSGIFT12m,Sanabel Gift 12m,8
CR017 SILVER,Xmas Accc Bell Silver,2
BOXSS077A,Roche Big Box 1Kg-SAS,53527
BWT24,BABY WOODEN TRAY (BEAR),18
D-035,Silicon Cake Mould,14
F01,Chocolate Paper,70
11694,GLASS PLATE,4
B10822-8 Blue,B10822-8 Blue,50
CR014-31B,Christmas Item (D126),390
BRL3,FC BRODERIE LAVANDE,1364
GT BOXES 24,Date Roll Box Asateer(Like Book Opening),2793
B3-7135-9 BLUE,B3-7135-9 BLUE,2400
ZA1277,LARGE LAMP/LANTERN (PC),604
D006-M-3,PLEXI STICK ON-SQUARE YELLOW,7771
SP1122,Jordan Moulds,205
SST Choco Mara Transparent,Sticker Choco Mara Round Transparent(3x3),1450
SST078,Sticker Al Gharafa X 1000,241
NUS08,Stella Collection,97
TI08,Tinker Bell Collection,70
SSGIFT51BR,SSGIFT51BR,2
485/L Gold,Plate Gold 485/L,13594
20026A,Gold Plate (30Pcs) # 30CM,1256
C4-BKSF 250G,CARREFOUR BAKLAWA NON ADDED SUGAR 250G,106
SSGIFT020SA,SANABEL GIFT 020S-A,374
BOXLEA39,Leather Box Green 40x35x4cm,6
40165A,Crispy Rice (10KG),59
NUS17,Stella Collection,100
AL005 Roll 9cm,AL005 Roll 9cm,646.4
SSGIFTBR03,SANABEL GIFT BR03,8
D022-PAPERBOX-TRI-B,PAPERBOX TRIANGLE BLACK,1600
SASBRW05,Sanabel Gift BRW05,2
CT22,Handmade Coffee Tart,13.5
P02CC,POETS COMPOUND CHOCOLATE-ALCINA,40
SSGIFT10,CHOCOLATE GIFT PLATE -SS10,20
D197 -Sticker 2,Sticker Square 4*2.3cm,1000
NB06b,Milk Plain Or With Nuts,376
AT052-0100-P852 LN,2.5cm X15m RIBBON-BLUE,2385
ASCC-A17,Azura Compound Chocolate,1387
B10614-3,Glassware,508
SIA1,FC NEUTRE 90X150,7897
N60115,CAKE DECORATION,6574
NT0300-Salted,Hazelnut Salted,6.2
RSGIFT04,Raseel Gifts KSA 04,4
C4-MABBN 350G,CARREFOUR MABRUMA & BILBOL NEST 350G,152
COL1560AF,Lake Powder 25 Gm Red E172,52
NB09g,Milk Plain Or With Nuts,441
BA1171,BABY & WEDDING ACCESSORIES,435
BOXPG001,Gourmet Baklawa 800/ 1 Kg,74412
B007-1 Brown2,Basket- Brown With Yellow Line,6
RBAKERY02,Cinnamon Cookie Bag 5pcs,20
B3-7130-3G,Tray,6850
CRS17,Vanilla Cream,10
E38681-10,Accessories (D155),9604
RC84712,RIBBON 1.5" X 10y,434
187433L-1,Plastic Tray,6
ASC-LW,Light Weight Chocolate,191.5
MF08166,CHRISTMAS CERAMIC,63
AS02,Arabesque Collection Al Banat,775
KB04412,GOLD METTALICE FLAT RIBBON,601
SSGIFT24LB,SANABEL GIFT 24L-B,125
TMGIFT028,TAMRIYA GIFT 028,274
40067,Rose Flower,20
C4-9360-5,Box Blue (D157),268
OC04,Cielo Collection,168
H853396	,Baby Accessories,648
AF123-0100-C045,2.5cm X15m RIBBON-BROWN/BEIGE,4179
SSGIFT56MA,SANABEL GIFT 56M-A,1828
CR07FL-2020,Dark Cocoa Filling 25kg,50
OT09-97-BROWN,Pouches (1x20 /PKT),95
A68-B14860-3,Christmas Item (D119),1
SSGIFT13XSA,Sanabel Gift 13XS-A,90
PVCBOX17,PVCBOX17,900
2640-5,Wooden Box,507
187126L-1,Plastic Tray,290
TRAWD033,Wooden Tray Gold 50x34CM Gold,353
C4Q-BSBCR500,BASBOSA CARAMEL CARREFOUR QATAR 500GM,340
AT123-0030-C022,D41-RIBBON,2125
YDBA018-A,Christmas Item (D119),464
TAC4,FC TARTAN CACAO,6812
CP001 Roll 7.7mm,CP001 Roll 7.7mm,243.86
XG2-3204S,Ceramics Boat Bowl,480
B36890-2S,Silver Tray Square,1004
Blister 34,Blister Pet Oreo 1 Kg,33460
K8989A,Tray 18",486
TRAWD079,Tray 51x41.5x36cm,316
0000,GENERAL EXPENSE,8914
IRONTRAY004,Iron Tray D29/L Gold,794
A1-0325-B17,WOODEN STICKER - SANTA,112
PLY4,FC PLAYTIME 120X260,4510
BOXES 055- SAS,Baklawa 1Pc Box- Sanabel Salam,23076
A10270-22-Blue,Wooden Sticker (D151),3
3774A,METAL CYLINDER BOX - COLOR,1168
JDV-AMS-250g,Jardin Vert- Armoush 250g,464
AL012 Roll 10cm,AL012 Roll 10cm,16.9
11056003000010,Normal Chocolate Gift 255,32
A10270-21-Blue,Wooden Stickers Blue (D157),1482
0055,Pen Holder,10
PVCBOX10,PVC BOX (20 X 7 X 17.5),550
XGIFT2,Chocolate Gift #2,379
C4-OSA 700G,CARREFOUR ORIENTAL SWEETS ASST 700GM,10
XD402-1D,Glass Vase,287
SAS-TMRCUP-800g,Sanabel Al Salam Tamriya Cups 800gm Box,12681
GIFT 009,Ceramic Chocolate Gift,106
40039,Mars Chocolate (12x24x50g),166
SST-LBTB,LABUTE STICKERS (BIG),451.1
N50043,CAKE DECORATION,11200
PFF02,Petitfour Fruit Strawbery,62
WAL06,Croquant Filled With Milk Chocolate,10
K7949A,Tray 13",556
D3-25 YARDS,RIBBON (Yards),87
G1279P-BMB07G-16,16" Round . D Plate BMB07G-16,534
E15,EASTER MR & MS BUNNY 250GM,12
WA-RND 05,13 Choc. Circle Milk Orange,36
SS3598NHT BLACK/WHIT,FLOWERS,321
G1297P-2456-27.5,RECTANGLE PLATE 27.5",84
BC03,Brownie Collection,100
WhiteChoco-Nutkao,NUTKAO White Chocolate Filling (1x6 Litres),335
BOXSMILE010,Baklawa 800 Grm Smile,1008
PC3000,Mould,59
B10654-2-B,Accessories (D155),1511
RSGIFT09,Raseel Gifts KSA 09,4
ZQP0147,CABAS BLANC VERGE,3237
BLIS-SS024,Sanabel Blister-Big Circle-Barazek/Ghuraiba,5840
A1-0270-36 Pink,Wooden Round Crib Pink,1470
G1218YP-2221E-16,ROUND PLATE 16",502
40008,Bienex (Braun 12x600gm),281
G1163P-2227E-16,16" Rect. Plate,617
SSGIFT4LBR,Sanabel Gift 4L-BR,270
BWMB4,BABY WOODEN MINI BOX (GIRAFFE),72
D022-PLASTIC TRAY-01,PLASTIC SHEET TRAY *6,20160
SST MB,Sticker Molton Brown,1000
AT001-0100-P233 SN,2.5cm X20m RIBBON-FUSHIA,2047
9317,BABY RAISIN,170
40042-1,CHEF Vegetable Ghee (17kg/tin Can),6593
A1-0229A ORANGE,DBW24-BURBERRY WRAPPING/20PCS,45
EC7,EASTER EGG W CHOCO STRIPS 350GM,36
INF176,Chocolate Ganache & Italian Orange Peel,240100
F1C2,FC FLEURS BLANC ET OR,6093
Net G3 Blue,Net Blue 50cmx5m,153
PT-9001,Mould,98
N50075,CAKE DECORATION,9310
N10,Nougat,51
PBC-PT4 BIG 850G,PBC PETITFOURS BIG 850G,112
HDWNTAMD,HADAF WALLNUT & ALMOND,156
FB11,Ferrero Balls With Hazelnut Filling Enrobed With Coconut,111.5
BOXPG030,Barazek-Ghoraiba Box PG,2595
NT0205,Cashew 250g,580
B37069-11,Accessories (D155),1227
EC47,EASTER EGGS 10G,1179.76
GN06,Gourmet Nougat,80
SST Al Khunjar,Sticker Al Khunjar (24.5x10.5),1431.5
SSGIFT3s,Sanabel Gift 3s,112
BOXPG002,Gourmet Baklawa 500 Gm,62547
D159-PAPERBOX 01 S,D159-PAPERBOX 01 S,10079
AT123-0030-C081,D41-RIBBON,1366
SST153,STICKERS-LE BATEAU,280.1
D119-573-3 Silver,Small Bucket Silver 573-3,1980
DF-BK400,Arabic Sweets 400g (1x14x70),1090.212
Magnet Mould,Magnet Mould Ball Model,280
BAR-1017,MOULD,152
CP025 Roll 7.5cm,CP025 Roll 7.5cm,229.55
D197- Sticker 5,Sticker Square 4*4cm,500
IPF-SS-19,STRUCTURE SHEET DESIGN#19,20
GD19,DATE WITH ALMONDS,1542
B10654-2-G,Accessories (D155),1109
A1-0270-1 BLUE,A1-0270-1 BLUE,368
SST-BS1,STICKER BEE SWEET,60
SSGIFT01,Sanabel Gift 01,6
AF06,Figs W/ Pistachio,16
M010,CHOCOLATE PAPER PEACH,180
187791L,Plastic Tray,2156
TRAWD069,Tray 34x25CM,696
10024-2,Anichem Concentrated Surface Sanitizer (4x5 Lt),160
D077-A-20-11-1 Silver,D077-A-20-11-1 (EYP) Silver,216
BOXSS132,Sanabel Cigar Box,5840
DK020 (40*20*10CM)-Gold,WOODEN TRAY 40*20*10CM (Gold),154
TRF04,Orange & Chocolate Cream Truffle,606
PVC BOX43,Christmas (17x11x32),42
BTN 1089,MOULD,390
G1199P-2212EB-18.5,185" Oval Plate,408
AR04,ARABESQUE COFFEE,325
TRAWD051,Wooden Tray 44x33,327
F1H5,FC BRODERIE,2000
AL002 Roll 11.5cm,AL002 Roll 11.5cm,74.7
3006 Y,RC107-73-36-6 YELLOW,79
BOXSS034,Sanabel Al Salam Oreo Caramel 1Kg,46094
MODEL01,QURAAN ACCESSORIES,32
PB60D SMALL,HAJJ RIBBON SMALL,591
D-116,Silicon Cake Mould,9
DK008-GOLD,Z,10
QY6106-11A,GRADUATION RESIN,428
LR-GIFT015,Chocolate Gift,10
KWT-210A,WORKING TABLE,34
D120-S08,D120-Sticker Snowman,10
SST145,STICKERS-WRAPIT,190
CRS01,Hazelnut Gianduja In Milk Chocolate,166
N60068,CAKE DECORATION,672
SST183,STICKERS GARDENIA,734
SM-LENTILSRED,CHOCO LENTILS RED W COLORS,792.5
B10822-3 Blue,Ribbon,51
A1-0270-6 PINK,A1-0270-6 PINK,270
40119,CME- Trimoline,473
SSGIFT02SB,SANABEL GIFT 02S-B,1602
FLG018-1,Silver Artifical Flower,3
SSGIFT23M,Sanabel Gift 23M,6
SA1067P-4P,21.5*9*4.5 CM PINK PVC,6
D-ZF-1,BOX,96
D006-SH-2,PLEXI STICK ON-GIRAFFE PURPLE,620
SSGIFT82L,Sanabel Gift 82L,4
US-MD-MILK,Mini Drops-whole Milk Chocolate Cocoa Solids 30%,190
BLIS-SS011,Sanabel Blister-Small Rect.-Oreo 432g,196100
CQ06,Croquant Sesame Fnger,934.1
BLS4,FC BLOOM SILKY,286
ARA4,FC ARABESQUE (120X260),382
5-103/BMB,Compound Vermicelli-Brown,250
T12 RED,ROUND POUCH,808
BOXLEA70,Leather Box Brown 24.8x4x3.8,746
JC-22/PLJC22,CRYSTAL CUP/PLASTIC LID,14438
SSGIFT34MA (EMPTY JARS),SANABEL GIFTS 34M-A EMPTY JARS,2336
BB250,Balloria Ball 250g,11818
DU-08,2Pcs Coffee Bean W Cappucino,40
AAC06-D119,Jewellery Accessory,2488
G910P-2309-18,SQUARE PLATE 18" (5.5x45.5x2.5CM),7
BZG500,Barazek/Ghuraiba 500g,146
BOXAH001,Ahla Hala Box- 16x11x8 Cm,7398
De-81965,Tomato Brebis Profiteroles 4x350g,3179.4
G1145P-BMB00G-14,14"square Plate BMB00G-14,514
SSt Gloria Jeans,Gloria Jeans 11.5x9.5cm,8000
CP023,CREAMY PINK,343.6
BOXPG014,Baloria,9907
SAS-CARAMELCOINS78G,SANABEL CARAMEL COINS BAG 78G,12000
D077-A-20-8-10-1Pink,D077-A20-8-10-1(BZW)Pink,571
SSGIFT45SA,SANABEL GIFT 45S-A,752
AR08 CD,ARABESQUE GREEN - CHOCO D,90
D45,RIBBON,3
GT-LIFTER 1,BAKLAWA LIFTER,12000
M008 Roll 9cm,M008 Roll 9cm,1.73
WT23,Winter Collection,10
Delice Toffee,Delice Toffee (13Kg),403
MN51,Nougat W/Pistachio,32
C4-9360-1,Tub Blue (D157),720
BOXES 037,CANDEM-Baklawa Sugarfree 350g,442
B36890-10,Mould (D155),1773
13-12B23-C261P,PROCELAIN WARE,20
20037,Nylon Bag Clear-10kg (55x72),91
N50063,CAKE DECORATION,6754
N07,Nougat,520
BB350,Baklawa Balloria 350G,76
SSGIFT39MB,Sanabel Gift 39M-B,80
INF178,Chocolate Vanilla Cvream & French Feuletine,233400
BOXAH002,Ahla Hala Box (Top & Bottom) 13.5x13.5x5cm,5463
F-TRAY 1,FRAME TRAY MAROON 60*40*5,44
G1394P-2210-15,ROUND PLATE 15",446
SSGIFT20M,Sanabel Gift 20M,8
HZBP1-Small,HZBP1- 45x35x4,542
TIN CAN PETIT GOURMET RECT,Tin Can Petit Gourmet Green,458
TRF08,Milk Chocolate Cream,893
TRAWD074,Tray 35x52cm,479
N011,CHOCOLATE PAPER,430
06GG-101A,RIBBON,22
CP021 Roll 7.7CM,CP021 Roll 7.7CM,135.87
A10270-16,Wooden Sticker (D151),6
NT0702,Coffe Beans Roasted,300
TRAWD031,Wooden Tray Gold 50x34CM Gold,327
SAS-OREO-MINI-250g,Sanabel Mini Oreo Box 250g,120364
SSARGIFT2B,SANABEL ARABIC GIFT 2B,256
ASC-CWG,Cashew White Gendoya,20
40040,Milk Powder (25kg),425
D-ZF-10,BOX,356
53D22-1,WEDDING RESIN (1X2),88
SST Cake Boutique,Stickers Cake Boutique,400
8285,BABY ACCESSORIES,1252
40011-4,Gold Medal Pure Animal Ghee,602
PT-9003,Mould,81
TI06,Tinker Bell Collection,65
AT001-0030-P374 SN,1cm X 20m RIBBON-DARK BLUE,1148
VAL017,VALENTINE GIFT 017,42
D043-BOX 6,NATIONAL DAY DECORATIONS(15.5x13.5x4cm),6
SSGIFT65MA,SANABEL GIFT 65M-A,192
PL017,LIGHT BABY BLUE,255
AF123-0030-C046,1cm X15m RIBBON-BROWN/BLUE,1803
XMT1487,IRON TUB,221
S001-172-178,Paper Box,4500
AT001-0030-P846 SN,1cm X 20m RIBBON-LIGHT BROWN,1686
GR021,GARDENIA CHOCOLATE PAPER,290
ASS-BAG30,AL SAMADI BAG 30X25X35cm,10000
B3-7130-1G2,Tray 40x30cm Gold,3215
AF123-0100-C029,2.5cm X 15m RIBBON-BROWN/SILVR,1338
BC009-1 Blue,Basket Blue,478
BAGCL07,Chocolala 29x29x29 (European Cities),3000
E38646-1-G,Accessories (D155),2302
TRAWD057,Wooden Tray 40x30,355
0007A,Recycle Paper,6400
D-3001,Silicon Cake Mould,9
AL009 Roll 13.5cm,AL009 Roll 13.5cm,18
21.4X 17X 4,PVC BOX,4240
N50111,CAKE DECORATION,1155
GR006,GARDENIA CHOCOLATE PAPER,310
11056003000008,Normal Chocolate Gift 280,12
G02K01,Glass Plate,876
PF48,Petitfour-Tart Almond Croquant In Chocolate From Bottom,291.5
CRC05,CRUNCHY CHOCOLATE BROKEN PISTACHIO,110
20019-1,Clear Plastic For Biscuit - 70x100cm,120
Q3-Leather Flower,Leather Flower,600
11056003000017,Normal Chocolate Gift 200,30
AT001-0030-P871 SN,1cm X20m RIBBON-PEARL,1128
VAL014,VALENTINE GIFT 014,2
